type,id,nomor_pb_umku,nama,website,sektor,nama_tampil_badan_hukum,nama_perusahaan,tanggal_daftar,tanggal_terbit,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id,keterangan,lokalitas,self
tdpseTerbit,4132,,"WARHAMMER 40,000 LOST CRUSADE",lostcrusade.com; apps.apple.com/app/id1532636309; play.google.com/store/apps/details?id=com.orcacorp.wargame,Sektor Teknologi Informasi dan Komunikasi,null,NUVERSE (HONG KONG) LIMITED,2022-05-25,2022-05-25,000366.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4132,TERDAFTAR,4134,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4132
tdpseTerbit,4131,,THE HEROIC LEGEND OF EAGARLNIA,pixmain.com/the-heroic-legend-of-eagarlnia; apps.apple.com/us/app/the-heroic-legend-of-eagarlnia/id1580509302; play.google.com/store/apps/details?id=com.redhand.eagarlnia,Sektor Teknologi Informasi dan Komunikasi,null,PIXMAIN PTE. LTD.,2022-05-25,2022-05-25,000365.04/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4131,TERDAFTAR,4133,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4131
tdpseTerbit,4130,,MY TIME AT PORTIA,pixmain.com/my-time-at-portia; apps.apple.com/us/app/my-time-at-portia/id1555184523; play.google.com/store/apps/details?id=com.pathea.mtap,Sektor Teknologi Informasi dan Komunikasi,null,PIXMAIN PTE. LTD.,2022-05-25,2022-05-25,000365.03/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4130,TERDAFTAR,4132,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4130
tdpseTerbit,4129,,HUNDRED DAYS,pixmain.com/hundred-days; apps.apple.com/us/app/hundred-days/id1581549121; play.google.com/store/apps/details?id=com.brokenarmsgames.hundred,Sektor Teknologi Informasi dan Komunikasi,null,PIXMAIN PTE. LTD.,2022-05-25,2022-05-25,000365.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4129,TERDAFTAR,4131,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4129
tdpseTerbit,4128,,INKED,pixmain.com/inked; apps.apple.com/us/app/inked/id1537777979; play.google.com/store/apps/details?id=com.somniumgames.inked,Sektor Teknologi Informasi dan Komunikasi,null,PIXMAIN PTE. LTD.,2022-05-25,2022-05-25,000365.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4128,TERDAFTAR,4130,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4128
tdpseTerbit,4117,,FIZZOTOON,fizzotoon.com/,Sektor Teknologi Informasi dan Komunikasi,null,POLIGON PTE. LTD.,2022-05-24,2022-05-24,000335.04/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4117,TERDAFTAR,4117,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4117
tdpseTerbit,4116,,GUA GUA LONG,rexandfriends.com,Sektor Teknologi Informasi dan Komunikasi,null,POLIGON PTE. LTD.,2022-05-24,2022-05-24,000335.03/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4116,TERDAFTAR,4116,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4116
tdpseTerbit,4115,,HELO,helo.com/; apps.apple.com/us/app/helo-share-your-life/id1437494436; play.google.com/store/apps/details?id=world.social.group.video.share&hl=en_SG&gl=US,Sektor Teknologi Informasi dan Komunikasi,null,POLIGON PTE. LTD.,2022-05-24,2022-05-24,000335.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4115,TERDAFTAR,4115,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4115
tdpseTerbit,4114,,FIZZO,fizzo.org,Sektor Teknologi Informasi dan Komunikasi,null,POLIGON PTE. LTD.,2022-05-24,2022-05-24,000335.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4114,TERDAFTAR,4114,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4114
tdpseTerbit,4113,,DAILYMOTION S.A.,dailymotion.com,Sektor Teknologi Informasi dan Komunikasi,null,DAILYMOTION S.A.,2022-05-24,2022-05-24,000334.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4113,TERDAFTAR,4113,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4113
tdpseTerbit,4112,,SOUNDON,soundon.global,Sektor Teknologi Informasi dan Komunikasi,null,TIKTOK PTE. LTD.,2022-05-24,2022-05-24,000333.04/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4112,TERDAFTAR,4112,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4112
tdpseTerbit,4111,,TT4B (TIKTOK FOR BUSINESS),tiktok.com/business/en,Sektor Teknologi Informasi dan Komunikasi,null,TIKTOK PTE. LTD.,2022-05-24,2022-05-24,000333.03/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4111,TERDAFTAR,4111,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4111
tdpseTerbit,4110,,TIKTOK,tiktok.com,Sektor Teknologi Informasi dan Komunikasi,null,TIKTOK PTE. LTD.,2022-05-24,2022-05-24,000333.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4110,TERDAFTAR,4110,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4110
tdpseTerbit,4109,,TIKTOK SHOP,shop.tiktok.com/merchant/id; seller.tiktokglobalshop.com/business/id; seller-id.tiktok.com; seller.tiktok.com/; developers.tiktok-shops.com/; pearl.bytedance.net/data/basic/shop?oec_region=ID,Sektor Perdagangan,null,TIKTOK PTE. LTD.,2022-05-24,2022-05-24,000333.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4109,TERDAFTAR,4109,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4109
tdpseTerbit,4101,,WEWATCH,wewatch.asia,Sektor Teknologi Informasi dan Komunikasi,null,WEWATCH PTE. LTD.,2022-05-23,2022-05-23,000299.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4101,TERDAFTAR,4100,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4101
tdpseTerbit,4100,,WWW.SHOPLAY365.COM,13.228.204.118,Sektor Teknologi Informasi dan Komunikasi,null,CYBERSHELL TECHNOLOGY LIMITED,2022-05-23,2022-05-23,000298.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4100,TERDAFTAR,4099,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4100
tdpseTerbit,4099,,WWW.JOLLYMAX.COM,13.228.204.118,Sektor Teknologi Informasi dan Komunikasi,null,CYBERSHELL TECHNOLOGY LIMITED,2022-05-23,2022-05-23,000298.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4099,TERDAFTAR,4098,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4099
tdpseTerbit,4098,,PLAYIT,114.119.185.13,Sektor Teknologi Informasi dan Komunikasi,null,SMART MEDIA4U TECHNOLOGY PTE. LTD.,2022-05-23,2022-05-23,000297.07/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4098,TERDAFTAR,4097,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4098
tdpseTerbit,4097,,CLONEIT,114.119.185.13,Sektor Teknologi Informasi dan Komunikasi,null,SMART MEDIA4U TECHNOLOGY PTE. LTD.,2022-05-23,2022-05-23,000297.06/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4097,TERDAFTAR,4096,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4097
tdpseTerbit,4096,,LISTENIT,114.119.185.13,Sektor Teknologi Informasi dan Komunikasi,null,SMART MEDIA4U TECHNOLOGY PTE. LTD.,2022-05-23,2022-05-23,000297.05/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4096,TERDAFTAR,4095,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4096
tdpseTerbit,4095,,CLOCKIT,114.119.185.13,Sektor Teknologi Informasi dan Komunikasi,null,SMART MEDIA4U TECHNOLOGY PTE. LTD.,2022-05-23,2022-05-23,000297.04/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4095,TERDAFTAR,4094,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4095
tdpseTerbit,4094,,CLEANIT,114.119.185.13,Sektor Teknologi Informasi dan Komunikasi,null,SMART MEDIA4U TECHNOLOGY PTE. LTD.,2022-05-23,2022-05-23,000297.03/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4094,TERDAFTAR,4093,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4094
tdpseTerbit,4093,,SHAREIT,114.119.168.60,Sektor Teknologi Informasi dan Komunikasi,null,SMART MEDIA4U TECHNOLOGY PTE. LTD.,2022-05-23,2022-05-23,000297.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4093,TERDAFTAR,4092,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4093
tdpseTerbit,4092,,SHAREIT LITE,114.119.168.60,Sektor Teknologi Informasi dan Komunikasi,null,SMART MEDIA4U TECHNOLOGY PTE. LTD.,2022-05-23,2022-05-23,000297.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4092,TERDAFTAR,4091,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4092
tdpseTerbit,4091,,PULSE,wedopulse.com/id/,Sektor Perdagangan,null,PULSE ECOSYSTEMS PTE. LTD.,2022-05-23,2022-05-23,000296.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4091,TERDAFTAR,4090,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4091
tdpseTerbit,4090,,REACH52 ACCESS,reach52.com,Sektor Kesehatan,null,REACH52 PTE LTD,2022-05-23,2022-05-23,000295.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4090,TERDAFTAR,4089,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4090
tdpseTerbit,4089,,MCB,mycashback.co,Sektor Perdagangan,null,MANKIND MEDIA PTE LTD,2022-05-23,2022-05-23,000294.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4089,TERDAFTAR,4088,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4089
tdpseTerbit,4088,,LINKTREE,linktr.ee,Sektor Teknologi Informasi dan Komunikasi,null,LINKTREE PTY LTD,2022-05-23,2022-05-23,000293.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4088,TERDAFTAR,4087,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4088
tdpseTerbit,4087,,SMARTER HEALTH PLATFORM,smarterhealth.sg/,Sektor Teknologi Informasi dan Komunikasi,null,SMARTER HEALTH PTE LTD,2022-05-23,2022-05-23,000292.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4087,TERDAFTAR,4086,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4087
tdpseTerbit,4086,,CHANGE.ORG,change.org,Sektor Teknologi Informasi dan Komunikasi,null,"CHANGE.ORG, PBC",2022-05-23,2022-05-23,000291.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4086,TERDAFTAR,4085,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4086
tdpseTerbit,4085,,TREBEL,trebel.io,Sektor Perdagangan,null,"M&M MEDIA, INC",2022-05-23,2022-05-23,000290.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4085,TERDAFTAR,4084,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4085
tdpseTerbit,4084,,SPOTIFY,spotify.com,Sektor Teknologi Informasi dan Komunikasi,null,SPOTIFY AB,2022-05-23,2022-05-23,000289.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4084,TERDAFTAR,4083,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4084
tdpseTerbit,4083,,SIDEN,siden.io,Sektor Teknologi Informasi dan Komunikasi,null,SIDEN INC,2022-05-23,2022-05-23,000288.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4083,TERDAFTAR,4082,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4083
tdpseTerbit,4082,,BIOMARK LABORATORY PLATFORM,13.227.254.60,Sektor Kesehatan,null,BIOMARK PTE LTD,2022-05-23,2022-05-23,000287.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4082,TERDAFTAR,4081,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4082
tdpseTerbit,4081,,BIOMARK MOBILE APPLICATION,13.227.254.72,Sektor Kesehatan,null,BIOMARK PTE LTD,2022-05-23,2022-05-23,000287.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4081,TERDAFTAR,4080,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4081
tdpseTerbit,4079,,HAK LABUH SATELIT,abcd.com,Sektor Keuangan,null,BRAWIJAYA CAPITAL INVESTAMA,2022-05-23,2022-05-23,000285.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4079,TERDAFTAR,4078,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4079
tdpseTerbit,4078,,INTERNATIONAL CLEARING AND SETTLEMENT,no-websiteyet.com,Sektor Keuangan,null,BUT. MARIA TIURMA (THE BANK OF NEW YORK),2022-05-23,2022-05-23,000275.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4078,TERDAFTAR,4077,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4078
tdpseTerbit,4077,,MARIA KALAIJ BLOCKCHAIN TECHNOLOGY SYSTEM,bankmandirish.com,Sektor Keuangan,null,KENCANA PUTRA KENDARI,2022-05-23,2022-05-23,000284.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4077,TERDAFTAR,4076,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4077
tdpseTerbit,4076,,INI APA YA,110.110.110.135,Sektor Kesehatan,null,HYPNOTHERAPY PTE LTD,2022-05-23,2022-05-23,000283.07/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4076,TERDAFTAR,4075,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4076
tdpseTerbit,4075,,THE HYPNOSS THERAP PLATFORM,110.110.150.136,Sektor Kesehatan,null,HYPNOTHERAPY PTE LTD,2022-05-23,2022-05-23,000283.06/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4075,TERDAFTAR,4074,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4075
tdpseTerbit,4074,,HYPNO BUKAN TEST,hypnobukantest.com,Sektor Kesehatan,null,HYPNOTHERAPY PTE LTD,2022-05-23,2022-05-23,000283.05/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4074,TERDAFTAR,4073,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4074
tdpseTerbit,4073,,APA HAYO,110.110.101.150,Sektor Kesehatan,null,HYPNOTHERAPY PTE LTD,2022-05-23,2022-05-23,000283.04/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4073,TERDAFTAR,4072,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4073
tdpseTerbit,4072,,HYPNO TEST,Hypnotest.com,Sektor Kesehatan,null,HYPNOTHERAPY PTE LTD,2022-05-23,2022-05-23,000283.03/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4072,TERDAFTAR,4071,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4072
tdpseTerbit,4070,,TARA,110.152.21.36,Sektor Kesehatan,null,HYPNOTHERAPY PTE LTD,2022-05-23,2022-05-23,000283.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4070,TERDAFTAR,4069,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4070
tdpseTerbit,4069,,TARARA,tarara.com,Sektor Kesehatan,null,HYPNOTHERAPY PTE LTD,2022-05-23,2022-05-23,000282.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4069,TERDAFTAR,4068,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4069
tdpseTerbit,4068,,MARIA KALAIJ BLOCKCHAIN TECHNOLOGY SYSTEM,belumada.com,Sektor Keuangan,null,MARIA TIURMA,2022-05-23,2022-05-23,000280.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4068,TERDAFTAR,4067,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4068
tdpseTerbit,4067,,SPACE & AVIATION TECHNLOGY SYSTEM,belumada.com,Sektor Teknologi Informasi dan Komunikasi,null,WIJAYA KUSUMA RAJAWALI,2022-05-23,2022-05-23,000279.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4067,TERDAFTAR,4066,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4067
tdpseTerbit,4066,,BIOMARK MOBILE APPLICATION,13.227.254.72,Sektor Kesehatan,null,BIOMARK PTE LTD,2022-05-23,2022-05-23,000278.03/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4066,TERDAFTAR,4065,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4066
tdpseTerbit,4065,,BIOMARK DOCTOR PLATFORM,13.227.254.24,Sektor Kesehatan,null,BIOMARK PTE LTD,2022-05-23,2022-05-23,000278.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4065,TERDAFTAR,4064,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4065
tdpseTerbit,4064,,BIOMARK LABORATORY PLATFORM,13.227.254.60,Sektor Kesehatan,null,BIOMARK PTE LTD,2022-05-23,2022-05-23,000278.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4064,TERDAFTAR,4063,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4064
tdpseTerbit,4063,,BIOMARK LABORATORY PLATFORM,13.227.254.60,Sektor Kesehatan,null,BIOMARK PTE LTD,2022-05-23,2022-05-23,000277.03/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4063,TERDAFTAR,4062,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4063
tdpseTerbit,4062,,BIOMARK MOBILE APPLICATION,13.227.254.72,Sektor Kesehatan,null,BIOMARK PTE LTD,2022-05-23,2022-05-23,000277.02/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4062,TERDAFTAR,4061,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4062
tdpseTerbit,4061,,BIOMARK DOCTOR PLATFORM,13.227.254.24,Sektor Kesehatan,null,BIOMARK PTE LTD,2022-05-23,2022-05-23,000277.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4061,TERDAFTAR,4060,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4061
tdpseTerbit,4060,,OMEGA: LAYANAN TAKSI,taxiomega.id,Sektor Transportasi,null,GLOBAL SERVICE OMEGA L.L.C-FZ,2022-05-23,2022-05-23,000276.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4060,TERDAFTAR,4059,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4060
tdpseTerbit,4059,,MARIA KALAIJ BLOCKCHAIN TECHNOLOGY SYSTEM,no-website.yet.com,Sektor Keuangan,null,BUT. MARIA TIURMA (THE BANK OF NEW YORK),2022-05-23,2022-05-23,000275.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4059,TERDAFTAR,4058,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4059
tdpseTerbit,4056,,SWIFT SERVICE BUREAU,bottomline.com/apac,Sektor Teknologi Informasi dan Komunikasi,null,BOTTOMLINE TECHNOLOGIES PTE. LTD.,2022-05-23,2022-05-23,000274.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4056,TERDAFTAR,4055,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4056
tdpseTerbit,4055,,LIVEWELL APP AND WEB PORTAL,livewell-portal.zurich.com,Sektor Kesehatan,null,Zurich LiveWell Services and Solutions Ltd.,2022-05-23,2022-05-23,000273.01/DJAI.PSE/05/2022,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/4055,TERDAFTAR,4054,-,ASING,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/4055
